SampleID,Location,Date,Escherichia_coli_per100ml
R1700469-05,GÄVLÄXXS,2017-05-10 19:05,<50
R1700469-06,GÄVLÄXXS,2017-05-11 09:05,<50
R1700469-07,GÄVLÄXXS,2017-05-11 19:05,<50
R1700469-08,GÄVLÄXXS,2017-05-12 09:05,100
R1700469-09,GÄVLÄXXS,2017-05-12 19:05,<50
R1700469-10,GÄVLÄXXS,2017-05-13 09:05,<50
R1700469-11,GÄVLÄXXS,2017-05-13 19:05,<50
R1700469-12,GÄVLÄXXS,2017-05-14 09:05,200
R1700469-13,GÄVLÄXXS,2017-05-14 19:05,<50
R1700469-14,GÄVLÄXXS,2017-05-15 09:05,50
R1700469-15,GÄVLÄXXS,2017-05-15 19:05,100
R1700469-16,GÄVLÄXXS,2017-05-16 09:05,100
R1700469-17,GÄVLÄXXS,2017-05-16 19:05,100
R1700469-18,GÄVLÄXXS,2017-05-17 09:05,200
R1700469-19,GÄVLÄXXS,2017-05-17 19:05,<50
R1700469-20,GÄVLÄXXS,2017-05-18 09:05,100
R1700469-21,GÄVLÄXXS,2017-05-18 19:05,<50
R1700469-22,GÄVLÄXXS,2017-05-19 09:05,<50
R1700469-23,GÄVLÄXXS,2017-05-19 19:05,<50
R1700469-24,GÄVLÄXXS,2017-05-20 09:05,<50
R1700469-25,GÄVLÄXXS,2017-05-20 19:05,<50
R1700469-26,GÄVLÄXXS,2017-05-21 09:05,<50
R1700469-27,GÄVLÄXXS,2017-05-21 19:05,100
R1700469-28,GÄVLÄXXS,2017-05-22 09:05,<50
R1700469-29,GÄVLÄXXS,2017-05-22 19:05,<50
R1700469-30,GÄVLÄXXS,2017-05-23 09:05,<50
R1700469-31,GÄVLÄXXS,2017-05-23 19:05,<50
R1700469-32,GÄVLÄXXS,2017-05-24 09:05,<50
R1700469-33,GÄVLÄXXS,2017-05-24 19:05,<50
R1700469-34,GÄVLÄXXS,2017-05-25 09:05,<50
R1700469-35,GÄVLÄXXS,2017-05-25 19:05,50
R1700469-36,GÄVLÄXXS,2017-05-26 09:05,100
R1700469-37,GÄVLÄXXS,2017-05-26 19:05,<50
R1700469-38,GÄVLÄXXS,2017-05-27 09:05,<50
R1700469-39,GÄVLÄXXS,2017-05-27 19:05,50
R1700469-40,GÄVLÄXXS,2017-05-28 09:05,<50
R1700469-41,GÄVLÄXXS,2017-05-28 19:05,<50
R1700469-42,GÄVLÄXXS,2017-05-29 09:05,100
R1700469-43,GÄVLÄXXS,2017-05-29 19:05,100
R1700528-00,GÄVLÄXXS,2017-05-31 11:47,50
R1700528-01,GÄVLÄXXS,2017-05-31 21:40,100
R1700528-02,GÄVLÄXXS,2017-06-01 11:40,200
R1700528-03,GÄVLÄXXS,2017-06-01 21:40,50
R1700528-04,GÄVLÄXXS,2017-06-02 11:40,50
R1700528-05,GÄVLÄXXS,2017-06-02 21:40,<50
R1700528-06,GÄVLÄXXS,2017-06-03 11:40,200
R1700528-07,GÄVLÄXXS,2017-06-03 21:40,<50
R1700528-08,GÄVLÄXXS,2017-06-04 11:40,<50
R1700528-09,GÄVLÄXXS,2017-06-05 10:00,100
R1700528-10,GÄVLÄXXS,2017-06-05 19:54,<50
R1700528-11,GÄVLÄXXS,2017-06-06 09:54,<50
R1700528-12,GÄVLÄXXS,2017-06-06 19:54,<50
R1700528-13,GÄVLÄXXS,2017-06-07 09:54,50
R1700528-14,GÄVLÄXXS,2017-06-07 19:54,50
R1700528-15,GÄVLÄXXS,2017-06-08 09:54,400
R1700528-16,GÄVLÄXXS,2017-06-09 09:31,>400
R1700528-17,GÄVLÄXXS,2017-06-09 19:25,200
R1700528-18,GÄVLÄXXS,2017-06-10 09:25,50
R1700528-19,GÄVLÄXXS,2017-06-10 19:25,100
R1700528-20,GÄVLÄXXS,2017-06-11 09:25,100
R1700528-21,GÄVLÄXXS,2017-06-11 19:25,50
R1700528-22,GÄVLÄXXS,2017-06-12 09:25,<50
R1700528-23,GÄVLÄXXS,2017-06-12 19:25,<50
R1700528-24,GÄVLÄXXS,2017-06-13 09:25,<50
R1700528-25,GÄVLÄXXS,2017-06-13 19:25,50
R1700528-26,GÄVLÄXXS,2017-06-14 09:25,<50
R1700528-27,GÄVLÄXXS,2017-06-14 19:25,50
R1700528-28,GÄVLÄXXS,2017-06-15 09:25,<50
R1700528-29,GÄVLÄXXS,2017-06-15 19:25,50
R1700528-30,GÄVLÄXXS,2017-06-18 11:18,<50
R1700528-31,GÄVLÄXXS,2017-06-18 21:11,<50
R1700528-32,GÄVLÄXXS,2017-06-19 11:11,<50
R1700528-33,GÄVLÄXXS,2017-06-19 21:11,<50
R1700528-34,GÄVLÄXXS,2017-06-20 11:11,<50
R1700528-35,GÄVLÄXXS,2017-06-20 21:11,<50
R1700528-36,GÄVLÄXXS,2017-06-21 11:11,<50
R1700528-37,GÄVLÄXXS,2017-06-21 21:11,<50
R1700528-38,GÄVLÄXXS,2017-06-22 11:11,<50
R1700528-39,GÄVLÄXXS,2017-06-22 21:11,<50
R1700528-40,GÄVLÄXXS,2017-06-23 11:11,<50
R1700528-41,GÄVLÄXXS,2017-06-23 21:11,<50
R1700528-42,GÄVLÄXXS,2017-06-24 11:11,50
R1700528-43,GÄVLÄXXS,2017-06-24 21:11,<50
R1700528-44,GÄVLÄXXS,2017-06-25 11:11,<50
R1700528-45,GÄVLÄXXS,2017-06-25 21:11,50
R1700528-46,GÄVLÄXXS,2017-06-26 11:11,100
R1700528-47,GÄVLÄXXS,2017-06-26 21:11,<50
R1700528-48,GÄVLÄXXS,2017-06-28 09:41,<50
R1700528-49,GÄVLÄXXS,2017-06-28 19:34,<50
R1700528-50,GÄVLÄXXS,2017-06-29 09:34,100
R1700528-51,GÄVLÄXXS,2017-06-29 19:34,<50
R1700528-52,GÄVLÄXXS,2017-06-30 09:34,50
R1700528-53,GÄVLÄXXS,2017-06-30 19:34,50
R1700528-54,GÄVLÄXXS,2017-07-01 09:28,<50
R1700564-00,GÄVLÄXXS,2017-07-26 15:11,<50
R1700564-01,GÄVLÄXXS,2017-07-27 01:05,50
R1700564-02,GÄVLÄXXS,2017-07-27 15:05,50
R1700564-03,GÄVLÄXXS,2017-07-28 01:05,50
R1700564-04,GÄVLÄXXS,2017-07-28 15:05,<50
R1700564-05,GÄVLÄXXS,2017-07-29 01:05,<50
R1700564-06,GÄVLÄXXS,2017-07-29 15:05,50
R1700564-07,GÄVLÄXXS,2017-07-30 01:05,<50
R1700564-08,GÄVLÄXXS,2017-07-30 15:05,<50
R1700564-09,GÄVLÄXXS,2017-07-31 01:05,50
R1700564-10,GÄVLÄXXS,2017-07-31 15:05,<50
R1700564-11,GÄVLÄXXS,2017-08-01 01:05,<50
R1700564-12,GÄVLÄXXS,2017-08-01 15:05,<50
R1700564-13,GÄVLÄXXS,2017-08-02 01:05,100
R1700564-14,GÄVLÄXXS,2017-08-02 15:05,<50
R1700564-15,GÄVLÄXXS,2017-08-03 01:05,<50
R1700564-16,GÄVLÄXXS,2017-08-03 15:05,100
R1700564-17,GÄVLÄXXS,2017-08-04 01:05,100
R1700564-18,GÄVLÄXXS,2017-08-04 15:05,50
R1700564-19,GÄVLÄXXS,2017-08-05 01:05,<50
R1700564-20,GÄVLÄXXS,2017-08-05 15:05,100
R1700564-21,GÄVLÄXXS,2017-08-06 01:05,<50
R1700564-22,GÄVLÄXXS,2017-08-06 15:05,<50
R1700564-23,GÄVLÄXXS,2017-08-07 01:05,<50
R1700564-24,GÄVLÄXXS,2017-08-07 15:05,50
R1700564-25,GÄVLÄXXS,2017-08-08 01:05,100
R1700564-26,GÄVLÄXXS,2017-08-08 15:05,50
R1700564-27,GÄVLÄXXS,2017-08-09 01:05,50
R1700564-28,GÄVLÄXXS,2017-08-09 15:05,100
R1700564-29,GÄVLÄXXS,2017-08-10 01:05,<50
R1700564-30,GÄVLÄXXS,2017-08-10 15:05,100
R1700564-31,GÄVLÄXXS,2017-08-11 01:05,100
R1700564-32,GÄVLÄXXS,2017-08-11 15:05,<50
R1700564-33,GÄVLÄXXS,2017-08-12 01:05,50
R1700564-34,GÄVLÄXXS,2017-08-12 15:05,50
R1700564-35,GÄVLÄXXS,2017-08-13 01:05,<50
R1700564-36,GÄVLÄXXS,2017-08-13 15:05,50
R1700564-37,GÄVLÄXXS,2017-08-14 01:05,<50
R1700564-38,GÄVLÄXXS,2017-08-14 15:05,<50
R1700564-39,GÄVLÄXXS,2017-08-15 01:05,<50
R1700564-40,GÄVLÄXXS,2017-08-15 15:05,50
R1700564-41,GÄVLÄXXS,2017-08-16 01:05,<50
R1700564-42,GÄVLÄXXS,2017-08-16 15:05,50
R1700564-43,GÄVLÄXXS,2017-08-17 01:05,<50
R1700564-44,GÄVLÄXXS,2017-08-17 15:05,<50
R1700564-45,GÄVLÄXXS,2017-08-18 01:05,50
R1700564-46,GÄVLÄXXS,2017-08-18 15:05,50
R1700564-47,GÄVLÄXXS,2017-08-19 01:05,50
R1700564-48,GÄVLÄXXS,2017-08-19 15:05,200
R1700564-49,GÄVLÄXXS,2017-08-20 01:05,50
R1700564-50,GÄVLÄXXS,2017-08-20 15:05,50
R1700591-00,GÄVLÄXXS,2017-08-21 09:20,<50
R1700591-01,GÄVLÄXXS,2017-08-21 19:13,200
R1700591-02,GÄVLÄXXS,2017-08-22 09:13,<50
R1700591-03,GÄVLÄXXS,2017-08-22 19:13,50
R1700591-04,GÄVLÄXXS,2017-08-23 09:13,<50
R1700591-05,GÄVLÄXXS,2017-08-23 19:13,50
R1700591-06,GÄVLÄXXS,2017-08-24 09:13,50
R1700591-07,GÄVLÄXXS,2017-08-24 19:13,<50
R1700591-08,GÄVLÄXXS,2017-08-25 09:13,50
R1700591-09,GÄVLÄXXS,2017-08-25 19:13,50
R1700591-10,GÄVLÄXXS,2017-08-26 09:13,50
R1700591-11,GÄVLÄXXS,2017-08-26 19:13,50
R1700591-12,GÄVLÄXXS,2017-08-27 09:13,50
R1700591-13,GÄVLÄXXS,2017-08-27 19:13,<50
R1700591-14,GÄVLÄXXS,2017-08-28 09:13,<50
R1700591-15,GÄVLÄXXS,2017-08-28 19:13,50
R1700591-16,GÄVLÄXXS,2017-08-29 09:13,<50
R1700591-17,GÄVLÄXXS,2017-08-29 19:13,<50
R1700591-18,GÄVLÄXXS,2017-08-30 09:13,50
R1700591-19,GÄVLÄXXS,2017-08-30 19:13,<50
R1700591-20,GÄVLÄXXS,2017-08-31 09:13,<50
R1700591-21,GÄVLÄXXS,2017-08-31 19:13,<50
R1700591-22,GÄVLÄXXS,2017-09-01 09:13,<50
R1700591-23,GÄVLÄXXS,2017-09-01 19:13,<50
R1700591-24,GÄVLÄXXS,2017-09-02 09:13,<50
R1700591-25,GÄVLÄXXS,2017-09-02 19:13,<50
R1700591-26,GÄVLÄXXS,2017-09-03 09:13,50
R1700591-27,GÄVLÄXXS,2017-09-03 19:13,<50
R1700591-28,GÄVLÄXXS,2017-09-04 09:13,<50
R1700591-29,GÄVLÄXXS,2017-09-04 19:13,50
R1700591-30,GÄVLÄXXS,2017-09-05 09:13,<50
R1700591-31,GÄVLÄXXS,2017-09-05 19:13,<50
R1700591-32,GÄVLÄXXS,2017-09-06 09:13,100
R1700591-33,GÄVLÄXXS,2017-09-06 19:13,<50
R1700591-34,GÄVLÄXXS,2017-09-07 09:13,200
R1700591-35,GÄVLÄXXS,2017-09-07 19:13,>400
R1700591-36,GÄVLÄXXS,2017-09-08 09:13,400
R1700591-37,GÄVLÄXXS,2017-09-08 19:13,100
R1700591-38,GÄVLÄXXS,2017-09-09 09:13,100
R1700591-39,GÄVLÄXXS,2017-09-09 19:13,50
R1700591-40,GÄVLÄXXS,2017-09-10 09:13,200
R1700591-41,GÄVLÄXXS,2017-09-10 19:13,100
R1700591-42,GÄVLÄXXS,2017-09-11 09:13,50
R1700591-43,GÄVLÄXXS,2017-09-11 19:13,<50
R1700591-44,GÄVLÄXXS,2017-09-12 09:13,100
R1700591-45,GÄVLÄXXS,2017-09-12 19:13,50
R1700591-46,GÄVLÄXXS,2017-09-13 09:13,100
R1700591-47,GÄVLÄXXS,2017-09-13 19:13,400
R1700591-48,GÄVLÄXXS,2017-09-14 09:13,<50
R1700591-49,GÄVLÄXXS,2017-09-14 19:13,50
R1700591-50,GÄVLÄXXS,2017-09-15 09:13,<50
R1700591-51,GÄVLÄXXS,2017-09-15 19:13,100
R1700591-52,GÄVLÄXXS,2017-09-16 09:13,100
R1700591-53,GÄVLÄXXS,2017-09-16 19:13,400
R1700591-54,GÄVLÄXXS,2017-09-17 09:13,200
R1700591-55,GÄVLÄXXS,2017-09-17 18:13,50
R1700621-00,GÄVLÄXXS,2017-09-18 12:32,400
R1700621-01,GÄVLÄXXS,2017-09-18 22:25,200
R1700621-02,GÄVLÄXXS,2017-09-19 12:25,50
R1700621-03,GÄVLÄXXS,2017-09-19 22:25,<50
R1700621-04,GÄVLÄXXS,2017-09-20 12:25,50
R1700621-05,GÄVLÄXXS,2017-09-20 22:25,50
R1700621-06,GÄVLÄXXS,2017-09-21 12:25,50
R1700621-07,GÄVLÄXXS,2017-09-21 22:25,400
R1700621-08,GÄVLÄXXS,2017-09-22 12:25,100
R1700621-09,GÄVLÄXXS,2017-09-22 22:25,<50
R1700621-10,GÄVLÄXXS,2017-09-23 12:25,50
R1700621-11,GÄVLÄXXS,2017-09-23 22:25,<50
R1700621-12,GÄVLÄXXS,2017-09-24 12:25,50
R1700621-13,GÄVLÄXXS,2017-09-24 22:25,<50
R1700621-14,GÄVLÄXXS,2017-09-25 12:25,200
R1700621-15,GÄVLÄXXS,2017-09-25 22:25,<50
R1700621-16,GÄVLÄXXS,2017-09-26 12:25,<50
R1700621-17,GÄVLÄXXS,2017-09-26 22:25,50
R1700621-18,GÄVLÄXXS,2017-09-27 12:25,<50
R1700621-19,GÄVLÄXXS,2017-09-27 22:25,<50
R1700621-20,GÄVLÄXXS,2017-09-28 12:25,50
R1700621-21,GÄVLÄXXS,2017-09-28 22:25,<50
R1700621-22,GÄVLÄXXS,2017-09-29 12:25,<50
R1700621-23,GÄVLÄXXS,2017-09-29 22:25,50
R1700621-24,GÄVLÄXXS,2017-09-30 12:25,100
R1700621-25,GÄVLÄXXS,2017-09-30 22:25,<50
R1700621-26,GÄVLÄXXS,2017-10-01 12:25,<50
R1700621-27,GÄVLÄXXS,2017-10-01 22:25,<50
R1700621-28,GÄVLÄXXS,2017-10-02 12:25,50
R1700621-29,GÄVLÄXXS,2017-10-02 22:25,50
R1700621-30,GÄVLÄXXS,2017-10-03 12:25,200
R1700621-31,GÄVLÄXXS,2017-10-03 22:25,>400
R1700621-32,GÄVLÄXXS,2017-10-04 12:25,200
R1700621-33,GÄVLÄXXS,2017-10-04 22:25,400
R1700621-34,GÄVLÄXXS,2017-10-05 12:25,100
R1700621-35,GÄVLÄXXS,2017-10-05 22:25,200
R1700621-36,GÄVLÄXXS,2017-10-06 12:25,100
R1700621-37,GÄVLÄXXS,2017-10-06 22:25,50
R1700621-38,GÄVLÄXXS,2017-10-07 12:25,50
R1700621-39,GÄVLÄXXS,2017-10-07 22:25,<50
R1700621-40,GÄVLÄXXS,2017-10-08 12:25,50
R1700621-41,GÄVLÄXXS,2017-10-08 22:25,<50
R1700621-42,GÄVLÄXXS,2017-10-09 12:25,<50
R1700621-43,GÄVLÄXXS,2017-10-09 22:25,<50
R1700621-44,GÄVLÄXXS,2017-10-10 12:25,400
R1700621-45,GÄVLÄXXS,2017-10-10 22:25,50
R1700621-46,GÄVLÄXXS,2017-10-11 12:25,<50
R1700621-47,GÄVLÄXXS,2017-10-11 22:25,100
R1700621-48,GÄVLÄXXS,2017-10-12 12:25,100
R1700621-49,GÄVLÄXXS,2017-10-12 22:25,100
R1700621-50,GÄVLÄXXS,2017-10-13 12:25,>400
R1700621-51,GÄVLÄXXS,2017-10-13 22:25,100
R1700621-52,GÄVLÄXXS,2017-10-14 12:25,>400
R1700621-53,GÄVLÄXXS,2017-10-14 22:25,100
R1700621-54,GÄVLÄXXS,2017-10-15 12:25,400
R1700621-55,GÄVLÄXXS,2017-10-15 21:25,100
R1700645-00,GÄVLÄXXS,2017-10-16 12:01,50
R1700645-01,GÄVLÄXXS,2017-10-16 21:54,<50
R1700645-02,GÄVLÄXXS,2017-10-17 11:54,<50
R1700645-03,GÄVLÄXXS,2017-10-17 21:54,50
R1700645-04,GÄVLÄXXS,2017-10-18 11:54,50
R1700645-05,GÄVLÄXXS,2017-10-18 21:54,50
R1700645-06,GÄVLÄXXS,2017-10-19 11:54,400
R1700645-07,GÄVLÄXXS,2017-10-19 21:54,50
R1700645-08,GÄVLÄXXS,2017-10-20 11:54,200
R1700645-09,GÄVLÄXXS,2017-10-20 21:54,100
R1700645-10,GÄVLÄXXS,2017-10-21 11:54,<50
R1700645-11,GÄVLÄXXS,2017-10-21 21:54,<50
R1700645-12,GÄVLÄXXS,2017-10-22 11:54,<50
R1700645-13,GÄVLÄXXS,2017-10-22 21:54,100
R1700645-14,GÄVLÄXXS,2017-10-23 11:54,100
R1700645-15,GÄVLÄXXS,2017-10-23 21:54,200
R1700645-16,GÄVLÄXXS,2017-10-24 11:54,>400
R1700645-17,GÄVLÄXXS,2017-10-24 21:54,<50
R1700645-18,GÄVLÄXXS,2017-10-25 11:54,>400
R1700645-19,GÄVLÄXXS,2017-10-25 21:54,>400
R1700645-20,GÄVLÄXXS,2017-10-26 11:54,400
R1700645-21,GÄVLÄXXS,2017-10-26 21:54,>400
R1700645-22,GÄVLÄXXS,2017-10-27 11:54,200
R1700645-23,GÄVLÄXXS,2017-10-27 21:54,100
R1700645-24,GÄVLÄXXS,2017-10-28 11:54,100
R1700645-25,GÄVLÄXXS,2017-10-28 21:54,100
R1700645-26,GÄVLÄXXS,2017-10-29 11:54,50
R1700645-27,GÄVLÄXXS,2017-10-29 21:54,200
R1700645-28,GÄVLÄXXS,2017-10-30 11:54,50
R1700645-29,GÄVLÄXXS,2017-10-30 21:54,100
R1700645-30,GÄVLÄXXS,2017-10-31 11:54,<50
R1700645-31,GÄVLÄXXS,2017-10-31 21:54,50
R1700645-32,GÄVLÄXXS,2017-11-01 11:54,<50
R1700645-33,GÄVLÄXXS,2017-11-01 21:54,200
R1700645-34,GÄVLÄXXS,2017-11-02 11:54,<50
R1700645-35,GÄVLÄXXS,2017-11-02 21:54,100
R1700645-36,GÄVLÄXXS,2017-11-03 11:54,<50
R1700645-37,GÄVLÄXXS,2017-11-03 21:54,<50
R1700645-38,GÄVLÄXXS,2017-11-04 11:54,50
R1700645-39,GÄVLÄXXS,2017-11-04 21:54,50
R1700645-40,GÄVLÄXXS,2017-11-05 11:54,<50
R1700645-41,GÄVLÄXXS,2017-11-05 21:54,100
R1700645-42,GÄVLÄXXS,2017-11-06 11:54,<50
R1700645-43,GÄVLÄXXS,2017-11-06 21:54,<50
R1700645-44,GÄVLÄXXS,2017-11-07 11:54,<50
R1700645-45,GÄVLÄXXS,2017-11-07 21:54,<50
R1700645-46,GÄVLÄXXS,2017-11-08 11:54,100
R1700645-47,GÄVLÄXXS,2017-11-08 21:54,<50
R1700645-48,GÄVLÄXXS,2017-11-09 11:54,<50
R1700645-49,GÄVLÄXXS,2017-11-09 21:54,100
R1700645-50,GÄVLÄXXS,2017-11-10 11:54,100
R1700645-51,GÄVLÄXXS,2017-11-10 21:54,200
R1700645-52,GÄVLÄXXS,2017-11-11 11:54,<50
R1700645-53,GÄVLÄXXS,2017-11-11 21:54,<50
R1700645-54,GÄVLÄXXS,2017-11-12 11:54,50
R1700679-00,GÄVLÄXXS,2017-11-13 08:58,100
R1700679-01,GÄVLÄXXS,2017-11-13 18:52,>400
R1700679-02,GÄVLÄXXS,2017-11-14 08:52,200
R1700679-03,GÄVLÄXXS,2017-11-14 18:52,100
R1700679-04,GÄVLÄXXS,2017-11-15 08:52,<50
R1700679-05,GÄVLÄXXS,2017-11-15 18:52,<50
R1700679-06,GÄVLÄXXS,2017-11-16 08:52,<50
R1700679-07,GÄVLÄXXS,2017-11-16 18:52,200
R1700679-08,GÄVLÄXXS,2017-11-17 08:52,200
R1700679-09,GÄVLÄXXS,2017-11-17 18:52,400
R1700679-10,GÄVLÄXXS,2017-11-18 08:52,400
R1700679-11,GÄVLÄXXS,2017-11-18 18:52,200
R1700679-12,GÄVLÄXXS,2017-11-19 08:52,200
R1700679-13,GÄVLÄXXS,2017-11-19 18:52,200
R1700679-14,GÄVLÄXXS,2017-11-20 08:52,100
R1700679-15,GÄVLÄXXS,2017-11-20 18:52,400
R1700679-16,GÄVLÄXXS,2017-11-21 08:52,400
R1700679-17,GÄVLÄXXS,2017-11-21 18:52,50
R1700679-18,GÄVLÄXXS,2017-11-22 08:52,<50
R1700679-19,GÄVLÄXXS,2017-11-22 18:52,<50
R1700679-20,GÄVLÄXXS,2017-11-23 08:52,<50
R1700679-21,GÄVLÄXXS,2017-11-23 18:52,50
R1700679-22,GÄVLÄXXS,2017-11-24 08:52,200
R1700679-23,GÄVLÄXXS,2017-11-24 18:52,>400
R1700679-24,GÄVLÄXXS,2017-11-25 08:52,50
R1700679-25,GÄVLÄXXS,2017-11-25 18:52,400
R1700679-26,GÄVLÄXXS,2017-11-26 08:52,200
R1700679-27,GÄVLÄXXS,2017-11-26 18:52,400
R1700679-28,GÄVLÄXXS,2017-11-27 08:52,200
R1700679-29,GÄVLÄXXS,2017-11-27 18:52,<50
R1700679-30,GÄVLÄXXS,2017-11-28 08:52,400
R1700679-31,GÄVLÄXXS,2017-11-28 18:52,100
R1700679-32,GÄVLÄXXS,2017-11-29 08:52,100
R1700679-33,GÄVLÄXXS,2017-11-29 18:52,<50
R1700679-34,GÄVLÄXXS,2017-12-01 09:30,100
R1700679-35,GÄVLÄXXS,2017-12-01 19:23,<50
R1700679-36,GÄVLÄXXS,2017-12-02 09:23,<50
R1700679-37,GÄVLÄXXS,2017-12-02 19:23,<50
R1700679-38,GÄVLÄXXS,2017-12-04 08:05,200
R1700679-39,GÄVLÄXXS,2017-12-04 17:59,<50
R1800006-00,GÄVLÄXXS,2017-12-05 17:18,<50
R1800006-01,GÄVLÄXXS,2017-12-06 03:12,<50
R1800006-02,GÄVLÄXXS,2017-12-06 17:12,50
R1800006-03,GÄVLÄXXS,2017-12-07 03:12,50
R1800006-04,GÄVLÄXXS,2017-12-07 17:12,50
R1800006-05,GÄVLÄXXS,2017-12-08 03:12,200
R1800006-06,GÄVLÄXXS,2017-12-08 17:12,400
R1800006-07,GÄVLÄXXS,2017-12-09 03:12,400
R1800006-08,GÄVLÄXXS,2017-12-09 17:12,400
R1800006-09,GÄVLÄXXS,2017-12-10 03:12,400
R1800006-10,GÄVLÄXXS,2017-12-10 17:12,200
R1800006-11,GÄVLÄXXS,2017-12-11 03:12,100
R1800006-12,GÄVLÄXXS,2017-12-11 17:12,<50
R1800006-13,GÄVLÄXXS,2017-12-12 03:12,<50
R1800006-14,GÄVLÄXXS,2017-12-12 17:12,<50
R1800006-15,GÄVLÄXXS,2017-12-13 03:12,50
R1800006-16,GÄVLÄXXS,2017-12-13 17:12,50
R1800006-17,GÄVLÄXXS,2017-12-14 03:12,200
R1800006-18,GÄVLÄXXS,2017-12-14 17:12,100
R1800006-19,GÄVLÄXXS,2017-12-15 03:12,100
R1800006-20,GÄVLÄXXS,2017-12-15 17:12,100
R1800006-21,GÄVLÄXXS,2017-12-16 03:12,100
R1800006-22,GÄVLÄXXS,2017-12-16 17:12,100
R1800006-23,GÄVLÄXXS,2017-12-17 03:12,<50
R1800006-24,GÄVLÄXXS,2017-12-17 17:12,50
R1800006-25,GÄVLÄXXS,2017-12-18 03:12,50
R1800006-26,GÄVLÄXXS,2017-12-18 17:12,50
R1800006-27,GÄVLÄXXS,2017-12-19 03:12,50
R1800006-28,GÄVLÄXXS,2017-12-19 17:12,<50
R1800006-29,GÄVLÄXXS,2017-12-20 03:12,<50
R1800006-30,GÄVLÄXXS,2017-12-20 17:12,<50
R1800006-31,GÄVLÄXXS,2017-12-21 03:12,50
R1800006-32,GÄVLÄXXS,2017-12-21 17:12,100
R1800006-33,GÄVLÄXXS,2017-12-22 03:12,200
R1800006-34,GÄVLÄXXS,2017-12-22 17:12,400
R1800006-35,GÄVLÄXXS,2017-12-23 03:12,200
R1800006-36,GÄVLÄXXS,2017-12-23 17:12,200
R1800006-37,GÄVLÄXXS,2017-12-24 03:12,100
R1800006-38,GÄVLÄXXS,2017-12-24 17:12,100
R1800006-39,GÄVLÄXXS,2017-12-25 03:12,100
R1800006-40,GÄVLÄXXS,2017-12-25 17:12,50
R1800006-41,GÄVLÄXXS,2017-12-26 03:12,50
R1800006-42,GÄVLÄXXS,2017-12-26 17:12,50
R1800006-43,GÄVLÄXXS,2017-12-27 03:12,200
R1800006-44,GÄVLÄXXS,2017-12-27 17:12,50
R1800006-45,GÄVLÄXXS,2017-12-28 03:12,100
R1800006-46,GÄVLÄXXS,2017-12-28 17:12,100
R1800006-47,GÄVLÄXXS,2017-12-29 03:12,400
R1800006-48,GÄVLÄXXS,2017-12-29 17:12,>400
R1800006-49,GÄVLÄXXS,2017-12-30 03:12,50
R1800006-50,GÄVLÄXXS,2017-12-30 17:12,50
R1800006-51,GÄVLÄXXS,2017-12-31 03:12,50
R1800006-52,GÄVLÄXXS,2017-12-31 17:12,<50
R1800006-53,GÄVLÄXXS,2018-01-01 03:12,<50
R1800006-54,GÄVLÄXXS,2018-01-01 17:12,400
R1800423-00,GÄVLÄXXS,2018-01-02 08:40,400
R1800423-01,GÄVLÄXXS,2018-01-02 18:34,100
R1800423-02,GÄVLÄXXS,2018-01-03 08:34,400
R1800423-03,GÄVLÄXXS,2018-01-03 18:34,100
R1800423-04,GÄVLÄXXS,2018-01-04 08:34,100
R1800423-05,GÄVLÄXXS,2018-01-04 18:34,50
R1800423-06,GÄVLÄXXS,2018-01-05 08:34,50
R1800423-07,GÄVLÄXXS,2018-01-05 18:34,100
R1800423-08,GÄVLÄXXS,2018-01-06 08:34,400
R1800423-09,GÄVLÄXXS,2018-01-06 18:34,200
R1800423-10,GÄVLÄXXS,2018-01-07 08:34,100
R1800423-11,GÄVLÄXXS,2018-01-07 18:34,<50
R1800423-12,GÄVLÄXXS,2018-01-08 08:34,100
R1800423-13,GÄVLÄXXS,2018-01-08 18:34,<50
R1800423-14,GÄVLÄXXS,2018-01-09 08:34,50
R1800423-15,GÄVLÄXXS,2018-01-09 18:34,<50
R1800423-16,GÄVLÄXXS,2018-01-10 08:34,50
R1800423-17,GÄVLÄXXS,2018-01-10 18:34,<50
R1800423-18,GÄVLÄXXS,2018-01-11 08:34,100
R1800423-19,GÄVLÄXXS,2018-01-11 18:34,<50
R1800423-20,GÄVLÄXXS,2018-01-12 08:34,100
R1800423-21,GÄVLÄXXS,2018-01-12 18:34,200
R1800423-22,GÄVLÄXXS,2018-01-13 08:34,400
R1800423-23,GÄVLÄXXS,2018-01-13 18:34,50
R1800423-24,GÄVLÄXXS,2018-01-14 08:34,<50
R1800423-25,GÄVLÄXXS,2018-01-14 18:34,<50
R1800423-26,GÄVLÄXXS,2018-01-15 08:34,100
R1800423-27,GÄVLÄXXS,2018-01-15 18:34,<50
R1800423-28,GÄVLÄXXS,2018-01-16 08:34,100
R1800423-29,GÄVLÄXXS,2018-01-16 18:34,<50
R1800423-30,GÄVLÄXXS,2018-01-17 08:34,50
R1800423-31,GÄVLÄXXS,2018-01-17 18:34,100
R1800423-32,GÄVLÄXXS,2018-01-18 08:34,<50
R1800423-33,GÄVLÄXXS,2018-01-18 18:34,<50
R1800423-34,GÄVLÄXXS,2018-01-19 08:34,50
R1800423-35,GÄVLÄXXS,2018-01-19 18:34,50
R1800423-36,GÄVLÄXXS,2018-01-20 08:34,50
